order_id,order_date,region,product,quantity,unit_price,customer_email,phone,total_amount,email_valid
ORD-00490,2025-06-29,ILOILO,Canned Sardines,2,462.11,customer489@gmail.com,9229553265,924.22,True
ORD-00491,2025-08-11,DAVAO,Rice 25kg,18,1412.21,customer490@gmail.com,9874473159,25419.78,True
ORD-00492,2025-09-07,BAGUIO,Sugar 1kg,13,403.76,customer491@outlook.ph,9306785808,5248.88,True
ORD-00493,2025-05-27,BAGUIO,Rice 25kg,9,655.89,customer492@yahoo.com,9438817025,5903.01,True
ORD-00494,2025-04-06,BAGUIO,Instant Coffee,19,1311.64,customer493@yahoo.com,9228370927,24921.16,True
ORD-00495,2025-09-14,DAVAO,Canned Sardines,13,1266.06,customer494@outlook.ph,9897662466,16458.78,True
ORD-00496,2025-11-21,DAVAO,Sugar 1kg,11,295.43,customer495@outlook.ph,9675379544,3249.73,True
ORD-00497,2025-01-04,CEBU,Sugar 1kg,1,1207.91,customer496@gmail.com,9918394863,1207.91,True
ORD-00498,2025-01-16,ILOILO,Cooking Oil 1L,7,698.12,customer497@yahoo.com,9841057474,4886.84,True
ORD-00499,2025-10-07,NCR,Laundry Soap,15,734.79,customer498@gmail.com,9298803134,11021.85,True
ORD-00500,2025-12-02,BAGUIO,Cooking Oil 1L,1,217.55,customer499@outlook.ph,9305665554,217.55,True
